name;datetime;temp;feelslike;dew;humidity;precip;precipprob;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;conditions;icon;stations
surabaya;2024-05-16T19:00:00;30.2;36.1;24.6;72.01;0;0;;0;0;18.7;14.2;77;1009.3;28.3;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-16T20:00:00;29;33.6;24;74.47;0;0;;0;0;18;13;100;1010;27.4;9;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-16T21:00:00;29;34.5;25;79.06;0;0;;0;0;16.6;16.6;100;1010;27.4;9;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-16T22:00:00;29.5;35.5;25.2;77.8;0;0;;0;0;15.5;6.8;132;1010.7;29.5;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-16T23:00:00;28;32.7;25;83.79;0;0;;0;0;13.3;9.4;170;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-17T00:00:00;28;32.7;25;83.79;0;0;;0;0;5;3.6;137.2;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-17T01:00:00;26.3;26.3;25;92.6;0;0;;0;0;6.8;8.8;250;1009.4;28.3;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-17T02:00:00;26;26;24;88.76;0.1;100;rain;0;0;6.5;9.4;260;1009;27.4;5;0;0;0;3;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-05-17T03:00:00;26;26;24;88.76;0;0;;0;0;6.1;7.6;240;1009;27.4;5;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-17T04:00:00;25.8;25.8;23.9;89.54;0;0;;0;0;6.5;1.4;213;1009.6;15.5;7;0;0;0;5;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-17T05:00:00;25;25;24;94.19;0;0;;0;0;5.8;3.6;270;1009;27.4;5;0;0;0;5;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-17T06:00:00;25;25;23;88.68;0;0;;0;0;3.2;3.6;290;1010;27.4;4;9;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T07:00:00;27;30.2;24.1;84.18;0;0;;0;0;4.7;3.6;100;1010.3;27.4;5;158;0.6;2;3;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-17T08:00:00;30;35.1;24;70.29;0;0;;0;0;7.6;7.6;110;1010;27.4;8;386;1.4;4;3;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T09:00:00;32;37.9;24;62.71;0;0;;0;0;11.9;18.4;100;1010;27.4;9;592;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T10:00:00;32.3;38.8;24.4;63.48;0;0;;0;0;13.7;16.6;111;1010.4;15.5;10.7;754;2.7;8;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-17T11:00:00;33;40.6;25;62.93;0;0;;0;0;15.1;20.5;100;1009;27.4;10;853;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T12:00:00;32;42.3;27;74.95;0;0;;0;0;16.6;18.4;90;1009;27.4;10;883;3.2;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T13:00:00;33.7;40.8;24.5;58.54;0;0;;0;0;19.1;21.1;100;1008;29.5;11.4;840;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-17T14:00:00;33;40.6;25;62.93;0;0;;0;0;20.9;22.3;70;1007;27.4;10;732;2.6;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T15:00:00;32;39.2;25;66.58;0;0;;0;0;20.9;22.3;70;1007;27.4;10;564;2;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T16:00:00;31.9;39.9;25.6;69.49;0;0;;0;0;20.2;18.6;77;1007.3;28.3;10;348;1.3;3;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-17T17:00:00;30;36.2;25;74.63;0;0;;0;0;20.9;18.4;80;1007;27.4;10;124;0.4;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-17T18:00:00;30;36.2;25;74.63;0;0;;0;0;22;16.6;80;1008;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-17T19:00:00;30.3;36.8;25.1;74.09;0;0;;0;0;21.2;14.2;96;1009;16.5;8.6;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-17T20:00:00;29;35.6;26;83.9;0;0;;0;0;21.2;16.6;80;1009;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-17T21:00:00;29;35.6;26;83.9;0;0;;0;0;21.2;14.8;90;1010;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-17T22:00:00;28.4;34.7;26.2;87.58;0;0;;0;0;19.1;11.8;90;1010.2;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-17T23:00:00;29;35.6;26;83.9;0;0;;0;0;17.3;7.6;130;1010;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-18T00:00:00;28;33.6;26;88.92;0;0;;0;0;13.7;5.4;160;1010;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-18T01:00:00;28;33.6;26;89.09;0;0;rain;0;0;7.9;1.2;127.1;1009.4;31.6;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-18T02:00:00;27;30.6;25;88.84;0;0;rain;0;0;5;1.8;240;1009;27.4;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-18T03:00:00;27;31.2;26;94.27;0.1;100;rain;0;0;4;7.6;220;1009;27.4;4;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-05-18T04:00:00;26.9;30.5;24.9;88.63;0;0;rain;0;0;4.7;2.4;260;1009.2;16.5;6.8;0;0;0;10;Clear;clear-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-18T05:00:00;26;26;26;100;0;0;;0;0;5;7.6;180;1009;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-18T06:00:00;26;26;26;100;0.1;100;rain;0;0;4;3.6;257.7;1009;27.4;4;8;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-05-18T07:00:00;27.2;31.1;25.1;88.38;0;0;;0;0;1.4;4.5;202;1010.5;37.5;7.2;138;0.5;1;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-18T08:00:00;30;35.1;24;70.29;0;0;;0;0;4.3;9.4;110;1010;27.4;10;361;1.3;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-18T09:00:00;32;36.8;23;59.04;0;0;;0;0;9.4;24.1;90;1010;27.4;10;584;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-18T10:00:00;32.5;38.3;23.8;60.41;0;0;;0;0;13.7;12.5;93;1010.1;30.5;10;749;2.7;7;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-18T11:00:00;33;39.3;24;59.27;0;0;;0;0;17.3;18.4;90;1009;27.4;10;851;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-18T12:00:00;33;39.3;24;59.27;0;0;;0;0;18;24.1;80;1008;27.4;10;884;3.2;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-18T13:00:00;33.6;39;23.2;54.64;0;0;;0;0;16.6;15.7;101;1007.4;29.5;10.7;824;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-18T14:00:00;32;36.8;23;59.04;0;0;;0;0;16.2;22.3;80;1006;27.4;10;698;2.5;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-18T15:00:00;31;36.5;24;66.38;0;0;;0;0;16.2;22.3;70;1006;27.4;10;487;1.8;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-18T16:00:00;31.8;38;24.2;64.24;0;0;;0;0;16.6;17.5;80;1006.4;37.5;10.7;293;1.1;3;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-18T17:00:00;30;36.2;25;74.63;0;0;;0;0;19.1;16.6;70;1007;27.4;9;97;0.3;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-18T18:00:00;30;35.1;24;70.29;0;0;;0;0;19.4;14.8;70;1007;27.4;9;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-18T19:00:00;30.5;36;24.2;69.36;0;0;;0;0;18.4;8.2;85;1008.2;44.5;9.2;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-18T20:00:00;30;35.1;24;70.29;0;0;;0;0;19.4;16.6;80;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-18T21:00:00;29;34.5;25;79.06;0;0;;0;0;19.4;14.8;50;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-18T22:00:00;29.2;35;25;78.11;0;0;;0;0;19.4;12.4;77;1009.6;37.5;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-18T23:00:00;28;32.7;25;83.79;0;0;;0;0;18.7;11.2;30;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T00:00:00;27;30.6;25;88.84;0;0;;0;0;17.6;3.6;122.4;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T01:00:00;27;30.6;24.9;88.49;0;0;;0;0;11.9;12.4;230;1008.3;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-19T02:00:00;27;30.1;24;83.68;0;0;;0;0;7.2;13;220;1008;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T03:00:00;26;26;23;83.57;0;0;;0;0;6.8;7.6;230;1008;27.4;4;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T04:00:00;26.6;26.6;23.6;83.47;0;0;;0;0;7.9;1.6;230;1008.1;44.5;6.8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-19T05:00:00;25;25;23;88.68;0;0;;0;0;9.7;7.6;270;1008;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T06:00:00;25;25;23;88.68;0;0;;0;0;7.6;3.6;240;1008;27.4;5;8;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T07:00:00;26;26;23.4;85.41;0;0;;0;0;5;5.4;230;1009.2;31.6;4.7;156;0.6;2;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-19T08:00:00;29;34.5;25;79.06;0;0;;0;0;4;1.8;227.3;1009;27.4;8;383;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T09:00:00;31;35.5;23;62.5;0;0;;0;0;10.1;5.4;120;1009;27.4;10;591;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T10:00:00;32;35;21.1;52.5;0;0;;0;0;13.3;11.2;110;1009;37.5;10;753;2.7;8;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-19T11:00:00;32;34.9;21;52.27;0;0;;0;0;14;16.6;80;1008;27.4;10;853;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T12:00:00;33;36.1;21;49.4;0;0;;0;0;14;20.5;90;1007;27.4;10;870;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T13:00:00;33.4;37;21.3;49.21;0;0;;0;0;11.9;14.5;107;1006.6;30.5;11.4;738;2.7;7;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-19T14:00:00;33;37;22;52.52;0;0;;0;0;9.7;20.5;70;1006;27.4;10;646;2.3;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T15:00:00;32;35.8;22;55.56;0;0;;0;0;9.4;18.4;40;1005;27.4;10;499;1.8;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T16:00:00;32.2;35.6;21.5;53.16;0;0;;0;0;9.7;15.9;68;1005.7;31.5;10;231;0.8;2;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-19T17:00:00;30;35.1;24;70.29;0;0;;0;0;13;18.4;50;1006;27.4;10;74;0.3;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-19T18:00:00;30;35.1;24;70.29;0;0;;0;0;17.3;18.4;70;1006;50;9;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T19:00:00;29.9;35.1;24.2;71.53;0;0;;0;0;20.5;13.6;57;1007.2;44.7;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-19T20:00:00;29;34.5;25;79.06;0;0;;0;0;22.3;18.4;80;1008;27.4;8;0;0;0;3;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T21:00:00;29;35.6;26;83.9;0;0;;0;0;23;14.8;100;1008;50;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-19T22:00:00;28.2;32.9;24.8;81.7;0;0;;0;0;22.7;11.2;140;1008.2;59.9;6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-19T23:00:00;28;32.7;25;83.79;0;0;;0;0;20.9;3.6;150;1008;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T00:00:00;26;26;24;88.76;0;0;;0;0;17.6;7.6;260;1008;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T01:00:00;27.5;31.4;24.6;84.24;0;0;;0;0;7.9;2.4;263;1008.2;30.5;7.1;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-20T02:00:00;26;26;24;88.76;0;0;rain;0;0;5;5.4;130;1007;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T03:00:00;25;25;24;94.19;0;0;;0;0;5;3.6;230;1007;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T04:00:00;25.1;25.1;23.8;92.35;0;0;;0;0;5.4;5.4;240;1007.3;31.6;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-20T05:00:00;25;25;24;94.19;0;0;;0;0;6.1;3.6;260;1007;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T06:00:00;25;25;24;94.19;0;0;;0;0;4.7;3.6;210;1008;27.4;5;7;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-20T07:00:00;26.3;26.3;23.7;85.93;0;0;;0;0;2.2;1.7;160;1008.9;13.9;9.8;151;0.5;2;10;Clear;clear-day;WARR,96933099999,96935599999
surabaya;2024-05-20T08:00:00;29;32.7;23;70.11;0;0;;0;0;5.4;7.6;160;1009;27.4;9;379;1.4;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-20T09:00:00;30;34.1;23;66.18;0;0;;0;0;11.5;9.4;180;1009;27.4;10;587;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-20T10:00:00;32.4;38.3;23.9;60.76;0;0;;0;0;12.2;11.3;91;1009.4;16.5;10;747;2.7;7;10;Clear;clear-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-20T11:00:00;32;36.8;23;59.04;0;0;;0;0;11.9;16.6;60;1008;27.4;10;850;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-20T12:00:00;33;37;22;52.52;0;0;;0;0;11.2;16.6;70;1008;27.4;10;880;3.2;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-20T13:00:00;32.7;37.9;23.2;57.53;0;0;;0;0;10.1;14.8;67;1007.4;31.6;10;825;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-20T14:00:00;32;35.8;22;55.56;0.1;100;rain;0;0;9.4;14.8;70;1007;27.4;10;702;2.5;7;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-05-20T15:00:00;32;35.8;22;55.56;0;0;;0;0;9.4;14.8;90;1006;27.4;10;555;2;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-20T16:00:00;31.2;36.1;23.3;63.04;0;0;;0;0;10.8;14.8;70;1006.4;31.6;10;343;1.2;3;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-20T17:00:00;30;34.1;23;66.18;0;0;;0;0;15.8;18.4;70;1007;27.4;10;122;0.4;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-20T18:00:00;30;34.1;23;66.18;0;0;;0;0;16.9;13;80;1008;27.4;9;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T19:00:00;29.3;34.5;24.5;75.31;0;0;rain;0;0;18;16;77;1008.3;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-20T20:00:00;29;36.8;27;88.99;0;0;;0;0;19.8;13;100;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T21:00:00;29;38.2;28;94.36;0;0;;0;0;20.5;13;90;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-20T22:00:00;29;35.4;25.7;82.25;0;0;;0;0;21.2;6;101;1009.8;37.5;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-20T23:00:00;28;35.6;28;100;0;0;;0;0;18.7;5.4;60;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T00:00:00;27;31.8;27;100;0;0;;0;0;15.1;9.4;260;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T01:00:00;28.1;33.1;25.2;84.6;0;0;;0;0;7.2;2.2;250;1009;37.5;7.6;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-21T02:00:00;26;26;26;100;0;0;;0;0;6.1;13;240;1008;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T03:00:00;26;26;26;100;0;0;;0;0;5;7.6;250;1008;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T04:00:00;25.9;25.9;24.8;93.67;0;0;;0;0;5;4.9;203;1008.4;31.6;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-21T05:00:00;25;25;25;100;0;0;;0;0;5.8;5.4;240;1009;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T06:00:00;25;25;23;88.68;0;0;;0;0;6.5;3.6;260;1009;27.4;5;8;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T07:00:00;26.8;30.1;24.7;88.3;0;0;;0;0;4.3;0.7;130;1009.8;44.5;8.5;137;0.5;1;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-21T08:00:00;29;33.6;24;74.47;0;0;;0;0;6.1;9.4;170;1010;27.4;7;345;1.2;3;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T09:00:00;30;35.1;24;70.29;0;0;;0;0;9.7;9.4;120;1010;27.4;10;559;2;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T10:00:00;31.7;36.3;22.9;59.68;0;0;;0;0;10.8;16.6;83;1009.3;34.9;10;739;2.7;7;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-21T11:00:00;32;37.9;24;62.71;0;0;;0;0;11.9;16.6;80;1009;27.4;10;845;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T12:00:00;32;37.9;24;62.71;0;0;;0;0;11.2;18.4;60;1008;27.4;10;813;2.9;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T13:00:00;32;38.6;24.6;64.78;0;0;;0;0;10.1;14.8;57;1007.2;31.6;10;753;2.7;8;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-21T14:00:00;32;37.9;24;62.71;0;0;;0;0;9.4;18.4;70;1006;27.4;10;710;2.6;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T15:00:00;32;37.9;24;62.71;0;0;;0;0;10.4;18.4;70;1006;27.4;10;543;2;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T16:00:00;31.9;37.5;23.8;62.32;0;0;;0;0;10.1;16.3;57;1006.2;31.6;10;347;1.2;3;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-21T17:00:00;30;35.1;24;70.29;0;0;;0;0;14;18.4;80;1006;27.4;10;118;0.4;1;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-21T18:00:00;29;33.6;24;74.47;0;0;;0;0;18.4;16.6;70;1007;27.4;10;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T19:00:00;29.8;35.3;24.5;72.97;0;0;;0;0;20.5;11.3;86;1007.7;31.6;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-21T20:00:00;29;33.6;24;74.47;0;0;;0;0;20.2;16.6;100;1008;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T21:00:00;29;34.5;25;79.06;0;0;;0;0;18.7;14.8;90;1009;27.4;8;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-21T22:00:00;29.2;35;25.1;78.34;0;0;;0;0;16.9;11.3;93;1009.5;53.5;7.7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-21T23:00:00;28;32.7;25;83.79;0;0;;0;0;16.2;11.2;90;1009;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-22T00:00:00;28;32.7;25;83.79;0;0;;0;0;15.1;5.4;130;1009;27.4;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-22T01:00:00;27.3;31.2;24.9;86.79;0;0;rain;0;0;11.5;5.4;181;1008.8;34.9;7;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935099999,96935599999
surabaya;2024-05-22T02:00:00;26;26;25;94.23;0;0;rain;0;0;6.1;7.6;260;1008;27.4;5;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96935599999
surabaya;2024-05-22T03:00:00;26;26;24;88.76;0.1;100;rain;0;0;5;9.4;240;1008;27.4;5;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-05-22T04:00:00;26.4;26.4;23.9;86.32;0;0;;0;0;5.4;6.2;266;1008.2;34.9;7.1;0;0;0;10;Partially cloudy;partly-cloudy-night;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-22T05:00:00;25;25;23;88.68;0.1;100;rain;0;0;4.7;3.6;221;1009;27.4;5;0;0;0;10;Rain, Partially cloudy;rain;WARR,96935599999
surabaya;2024-05-22T06:00:00;25;25;24;94.19;0;0;rain;0;0;5;5.4;270;1009;27.4;5;8;0;0;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-22T07:00:00;26.7;29.4;23.9;84.64;0;0;;0;0;3.2;7.6;227;1009.3;34.9;5;147;0.5;1;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
surabaya;2024-05-22T08:00:00;28;31.9;24;78.92;0;0;;0;0;8.3;3.6;145.2;1010;27.4;5;358;1.3;4;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-22T09:00:00;30;35.1;24;70.29;0;0;;0;0;10.1;11.2;110;1009;27.4;7;575;2.1;6;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-22T10:00:00;31.8;37.5;23.9;62.9;0;0;;0;0;11.5;10.3;97;1009.4;53.5;10.7;730;2.6;7;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-22T11:00:00;32;37.9;24;62.71;0;0;;0;0;12.2;13;50;1009;27.4;10;825;3;8;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-22T12:00:00;32;36.8;23;59.04;0;0;;0;0;11.2;14.8;100;1008;27.4;10;868;3.1;9;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-22T13:00:00;33.3;37.8;22.4;53;0;0;;0;0;8.6;12.6;96;1007.3;67.5;11.4;758;2.7;8;10;Partially cloudy;partly-cloudy-day;WARR,96933099999,96935099999,96935599999
surabaya;2024-05-22T14:00:00;32;36.8;23;59.04;0;0;;0;0;8.6;18.4;90;1007;27.4;10;718;2.6;7;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-22T15:00:00;33;38.1;23;55.81;0;0;;0;0;8.3;13;80;1006;27.4;10;540;1.9;5;10;Partially cloudy;partly-cloudy-day;WARR,96935599999
surabaya;2024-05-22T16:00:00;31;36.6;24;66.52;0;0;;0;0;10.8;18.5;80;1006.3;34.9;10;282;1;3;10;Partially cloudy;partly-cloudy-day;WARR,96935099999,96935599999
